,Unnamed: 0,id,prediction,top1,top1_p,top2,top2_p,top3,top3_p,top4,top4_p,top5,top5_p,top1_id,top2_id,top3_id,top4_id,top5_id
273,3170,4530692_9ISDGABJ_EKX5XWC6,"1. U-M intrusion nickel-copper-PGE, p=0.0714
2. Ophiolite nickel-copper-PGE, p=0.0677
3. Supergene copper, p=0.0469
4. Orogenic copper ± gold, p=0.0367
5. U-M layered intrusion nickel-copper-PGE, p=0.0358
",U-M intrusion nickel-copper-PGE,0.0714110434055328,Ophiolite nickel-copper-PGE,0.0677433982491493,Supergene copper,0.0469475165009498,Orogenic copper ± gold,0.0366540849208831,U-M layered intrusion nickel-copper-PGE,0.035791128873825,180,183,30,92,177
274,3195,4530692_9MGNQNVF_M4RSHNQG,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1425
2. U-M layered intrusion PGE, p=0.0996
3. Arc U-M intrusion titanium-vanadium, p=0.0909
4. U-M intrusion nickel-copper-PGE, p=0.0784
5. Fluvial placer PGE, p=0.0627
",Arc U-M intru-sion nickel-copper-PGE,0.1425453126430511,U-M layered intrusion PGE,0.0996325463056564,Arc U-M intrusion titanium-vanadium,0.0908764451742172,U-M intrusion nickel-copper-PGE,0.0783570483326911,Fluvial placer PGE,0.0626656636595726,185,178,184,180,3
275,3213,4530692_9NZ9G3FQ_3F9M8BM6,"1. Mafic-siliciclastic VMS, p=0.3248
2. U-M intrusion nickel-copper-PGE, p=0.0418
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0397
4. Siliciclastic-mafic barite, p=0.0337
5. Felsic-siliciclastic VMS, p=0.0275
",Mafic-siliciclastic VMS,0.3247527480125427,U-M intrusion nickel-copper-PGE,0.0418402478098869,Arc U-M intru-sion nickel-copper-PGE,0.039672665297985,Siliciclastic-mafic barite,0.0337214916944503,Felsic-siliciclastic VMS,0.027484068647027,109,180,185,75,112
276,3233,4530692_9QW8CBMN_MUQAWG3E,"1. U-M intrusion nickel-copper-PGE, p=0.0739
2. Vein cobalt ± Ni, p=0.0525
3. Ophiolite nickel-copper-PGE, p=0.0436
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0427
5. Komatiite nickel-copper-PGE, p=0.0318
",U-M intrusion nickel-copper-PGE,0.0739422366023063,Vein cobalt ± Ni,0.0525148212909698,Ophiolite nickel-copper-PGE,0.0436166077852249,Arc U-M intru-sion nickel-copper-PGE,0.0426629967987537,Komatiite nickel-copper-PGE,0.031823594123125,180,123,183,185,175
277,3267,4530692_9SRFU8MR_EMH6XN2N,"1. U-M intrusion nickel-copper-PGE, p=0.1039
2. Ophiolite nickel-copper-PGE, p=0.0555
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0494
4. U-M layered intrusion nickel-copper-PGE, p=0.0399
5. Anorthosite conduit nickel-copper-PGE, p=0.0396
",U-M intrusion nickel-copper-PGE,0.1038906723260879,Ophiolite nickel-copper-PGE,0.0555160604417324,Arc U-M intru-sion nickel-copper-PGE,0.0493763424456119,U-M layered intrusion nickel-copper-PGE,0.0399028323590755,Anorthosite conduit nickel-copper-PGE,0.0395972244441509,180,183,185,177,187
278,3306,4530692_9VIUQ9M4_C25SDCMC,"1. U-M intrusion nickel-copper-PGE, p=0.1135
2. Supergene copper, p=0.0476
3. U-M layered intrusion nickel-copper-PGE, p=0.0463
4. Impact U-M intrusion nickel-copper-PGE, p=0.0363
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0356
",U-M intrusion nickel-copper-PGE,0.1135370731353759,Supergene copper,0.0475659146904945,U-M layered intrusion nickel-copper-PGE,0.0462965257465839,Impact U-M intrusion nickel-copper-PGE,0.0362658947706222,Arc U-M intru-sion nickel-copper-PGE,0.0355636999011039,180,30,177,188,185
279,3385,4530692_A52V75XN_63DJQZJ4,"1. U-M layered intrusion PGE, p=0.1655
2. U-M layered intrusion nickel-copper-PGE, p=0.0969
3. U-M intrusion nickel-copper-PGE, p=0.0810
4. Hypozonal orogenic gold, p=0.0789
5. Komatiite nickel-copper-PGE, p=0.0751
",U-M layered intrusion PGE,0.1655419617891311,U-M layered intrusion nickel-copper-PGE,0.0968623757362365,U-M intrusion nickel-copper-PGE,0.0809671729803085,Hypozonal orogenic gold,0.0789317265152931,Komatiite nickel-copper-PGE,0.0751493498682975,178,177,180,86,175
280,3394,4530692_A5VJRM27_4MJXQBGE,"1. U-M intrusion nickel-copper-PGE, p=0.1432
2. U-M layered intrusion nickel-copper-PGE, p=0.0887
3. Algoma-type banded iron formation, p=0.0640
4. Fluvial placer PGE, p=0.0575
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0549
",U-M intrusion nickel-copper-PGE,0.1432086825370788,U-M layered intrusion nickel-copper-PGE,0.0887494832277298,Algoma-type banded iron formation,0.0639932379126548,Fluvial placer PGE,0.0575274229049682,Arc U-M intru-sion nickel-copper-PGE,0.0548584386706352,180,177,113,3,185
281,3415,4530692_A77FMCGQ_8TP72S4P,"1. Kimberlite diamond, p=0.2641
2. Fluvial placer diamond, p=0.0972
3. Komatiite nickel-copper-PGE, p=0.0446
4. U-M intrusion nickel-copper-PGE, p=0.0310
5. Ophiolite nickel-copper-PGE, p=0.0258
",Kimberlite diamond,0.2641205191612243,Fluvial placer diamond,0.0971928164362907,Komatiite nickel-copper-PGE,0.0445926412940025,U-M intrusion nickel-copper-PGE,0.031011089682579,Ophiolite nickel-copper-PGE,0.025820180773735,174,8,175,180,183
282,3424,4530692_A7I9C68I_T793RHQT,"1. U-M intrusion nickel-copper-PGE, p=0.0662
2. Bimodal felsic VMS, p=0.0518
3. Felsic-siliciclastic VMS, p=0.0488
4. Bimodal-mafic VMS, p=0.0436
5. Anorthosite conduit nickel-copper-PGE, p=0.0417
",U-M intrusion nickel-copper-PGE,0.0662097707390785,Bimodal felsic VMS,0.0517729334533214,Felsic-siliciclastic VMS,0.0487943440675735,Bimodal-mafic VMS,0.0436071455478668,Anorthosite conduit nickel-copper-PGE,0.0417291745543479,180,111,112,110,187
283,3433,4530692_A872J5NR_8ADF6VMR,"1. U-M intrusion nickel-copper-PGE, p=0.0649
2. Algoma-type banded iron formation, p=0.0516
3. Fluvial placer PGE, p=0.0434
4. NYF pegmatite, p=0.0380
5. U-M layered intrusion nickel-copper-PGE, p=0.0361
",U-M intrusion nickel-copper-PGE,0.0648981556296348,Algoma-type banded iron formation,0.0516086444258689,Fluvial placer PGE,0.0433563366532325,NYF pegmatite,0.0379765704274177,U-M layered intrusion nickel-copper-PGE,0.0361427590250968,180,113,3,167,177
284,3434,4530692_A8D3C8T5_43GCUEEG,"1. U-M layered intrusion PGE, p=0.1786
2. U-M intrusion nickel-copper-PGE, p=0.1330
3. U-M layered intrusion nickel-copper-PGE, p=0.0814
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0548
5. Impact U-M intrusion nickel-copper-PGE, p=0.0397
",U-M layered intrusion PGE,0.1786379516124725,U-M intrusion nickel-copper-PGE,0.1330451369285583,U-M layered intrusion nickel-copper-PGE,0.0813776180148124,Arc U-M intru-sion nickel-copper-PGE,0.0547824800014495,Impact U-M intrusion nickel-copper-PGE,0.0396764650940895,178,180,177,185,188
285,3435,4530692_A8D9WX2Q_IB7TA6XT,"1. U-M intrusion nickel-copper-PGE, p=0.1591
2. U-M layered intrusion nickel-copper-PGE, p=0.0872
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0519
4. Algoma-type banded iron formation, p=0.0449
5. Impact U-M intrusion nickel-copper-PGE, p=0.0415
",U-M intrusion nickel-copper-PGE,0.159123346209526,U-M layered intrusion nickel-copper-PGE,0.0871605277061462,Arc U-M intru-sion nickel-copper-PGE,0.0519021563231945,Algoma-type banded iron formation,0.0448848530650138,Impact U-M intrusion nickel-copper-PGE,0.0414516665041446,180,177,185,113,188
286,3439,4530692_A8W934VP_D3JNHW5H,"1. U-M layered intrusion PGE, p=0.1518
2. Arc U-M intru-sion nickel-copper-PGE, p=0.1184
3. U-M intrusion nickel-copper-PGE, p=0.0920
4. U-M layered intrusion nickel-copper-PGE, p=0.0878
5. Komatiite nickel-copper-PGE, p=0.0653
",U-M layered intrusion PGE,0.1517862379550933,Arc U-M intru-sion nickel-copper-PGE,0.1184297725558281,U-M intrusion nickel-copper-PGE,0.0919639319181442,U-M layered intrusion nickel-copper-PGE,0.0878298953175544,Komatiite nickel-copper-PGE,0.0652876868844032,178,185,180,177,175
287,3505,4530692_AG72CWUT_STA5SWD5,"1. Komatiite nickel-copper-PGE, p=0.0893
2. U-M intrusion nickel-copper-PGE, p=0.0869
3. Ophiolite nickel-copper-PGE, p=0.0750
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0704
5. Felsic-siliciclastic VMS, p=0.0399
",Komatiite nickel-copper-PGE,0.0893151834607124,U-M intrusion nickel-copper-PGE,0.0869004875421524,Ophiolite nickel-copper-PGE,0.0749562010169029,Arc U-M intru-sion nickel-copper-PGE,0.0703964084386825,Felsic-siliciclastic VMS,0.0399215705692768,175,180,183,185,112
288,3517,4530692_AHCFSED6_EGCJRW2R,"1. U-M intrusion nickel-copper-PGE, p=0.0790
2. Ophiolite nickel-copper-PGE, p=0.0485
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0481
4. Algoma-type banded iron formation, p=0.0436
5. Felsic-siliciclastic VMS, p=0.0368
",U-M intrusion nickel-copper-PGE,0.0789795294404029,Ophiolite nickel-copper-PGE,0.0484979450702667,Arc U-M intru-sion nickel-copper-PGE,0.0481219291687011,Algoma-type banded iron formation,0.043569628149271,Felsic-siliciclastic VMS,0.0368098355829715,180,183,185,113,112
289,3528,4530692_AI3M4HPS_ZXAXZVH2,"1. Ophiolite nickel-copper-PGE, p=0.0823
2. U-M intrusion nickel-copper-PGE, p=0.0685
3. Bimodal-mafic VMS, p=0.0486
4. Komatiite nickel-copper-PGE, p=0.0350
5. Porphyry gold ± copper, p=0.0317
",Ophiolite nickel-copper-PGE,0.0823303312063217,U-M intrusion nickel-copper-PGE,0.0685206651687622,Bimodal-mafic VMS,0.048642374575138,Komatiite nickel-copper-PGE,0.0349555201828479,Porphyry gold ± copper,0.0317374654114246,183,180,110,175,155
290,3546,4530692_AJGE5JWN_GR2DUISK,"1. Orogenic copper ± gold, p=0.0558
2. Porphyry gold ± copper, p=0.0435
3. Hematite-dominant IOCG, p=0.0426
4. Supergene copper, p=0.0425
5. U-M intrusion nickel-copper-PGE, p=0.0420
",Orogenic copper ± gold,0.0557786785066127,Porphyry gold ± copper,0.043509118258953,Hematite-dominant IOCG,0.0426424406468868,Supergene copper,0.0424725711345672,U-M intrusion nickel-copper-PGE,0.0419673509895801,92,155,104,30,180
291,3571,4530692_AM53K568_TKUEF84A,"1. U-M intrusion nickel-copper-PGE, p=0.0525
2. Hypozonal orogenic gold, p=0.0419
3. Porphyry gold ± copper, p=0.0391
4. Komatiite nickel-copper-PGE, p=0.0389
5. Paleoplacer gold ± uranium, p=0.0343
",U-M intrusion nickel-copper-PGE,0.0525310039520263,Hypozonal orogenic gold,0.0419000461697578,Porphyry gold ± copper,0.039096537977457,Komatiite nickel-copper-PGE,0.0388860218226909,Paleoplacer gold ± uranium,0.0343096144497394,180,86,155,175,15
292,3574,4530692_AMQC5FQR_53XEB2T6,"1. U-M intrusion nickel-copper-PGE, p=0.1003
2. U-M layered intrusion nickel-copper-PGE, p=0.0639
3. Magnetite-dominant IOCG, p=0.0610
4. Hypozonal orogenic gold, p=0.0574
5. Orogenic copper ± gold, p=0.0468
",U-M intrusion nickel-copper-PGE,0.1002787202596664,U-M layered intrusion nickel-copper-PGE,0.0638823509216308,Magnetite-dominant IOCG,0.060955137014389,Hypozonal orogenic gold,0.0574480667710304,Orogenic copper ± gold,0.046809647232294,180,177,105,86,92
293,3575,4530692_AMQTIVG8_FNKFMMNK,"1. U-M intrusion nickel-copper-PGE, p=0.0969
2. Algoma-type banded iron formation, p=0.0465
3. U-M layered intrusion nickel-copper-PGE, p=0.0421
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0410
5. Paleoplacer gold ± uranium, p=0.0392
",U-M intrusion nickel-copper-PGE,0.0968669950962066,Algoma-type banded iron formation,0.046524129807949,U-M layered intrusion nickel-copper-PGE,0.0421125628054142,Arc U-M intru-sion nickel-copper-PGE,0.041007287800312,Paleoplacer gold ± uranium,0.0392089895904064,180,113,177,185,15
294,3580,4530692_AN4PMHT3_NTE7BA6E,"1. U-M layered intrusion nickel-copper-PGE, p=0.2016
2. U-M layered intrusion PGE, p=0.1318
3. U-M intrusion nickel-copper-PGE, p=0.0897
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0741
5. Ophiolite nickel-copper-PGE, p=0.0634
",U-M layered intrusion nickel-copper-PGE,0.2015866190195083,U-M layered intrusion PGE,0.1318061351776123,U-M intrusion nickel-copper-PGE,0.0897474959492683,Arc U-M intru-sion nickel-copper-PGE,0.0740754827857017,Ophiolite nickel-copper-PGE,0.0634468644857406,177,178,180,185,183
295,3589,4530692_ANZKXCK8_UDXJ5X2W,"1. U-M layered intrusion nickel-copper-PGE, p=0.1697
2. U-M layered intrusion PGE, p=0.0716
3. Anorthosite conduit nickel-copper-PGE, p=0.0681
4. U-M intrusion nickel-copper-PGE, p=0.0679
5. Ophiolite nickel-copper-PGE, p=0.0548
",U-M layered intrusion nickel-copper-PGE,0.1696812808513641,U-M layered intrusion PGE,0.0715757608413696,Anorthosite conduit nickel-copper-PGE,0.0680643618106842,U-M intrusion nickel-copper-PGE,0.0678717344999313,Ophiolite nickel-copper-PGE,0.0547700300812721,177,178,187,180,183
296,3595,4530692_APPQZPQW_5S7PKQ72,"1. Anorthosite conduit nickel-copper-PGE, p=0.0936
2. U-M intrusion nickel-copper-PGE, p=0.0837
3. U-M layered intrusion PGE, p=0.0559
4. U-M layered intrusion nickel-copper-PGE, p=0.0519
5. Mafic-ultramafic VMS, p=0.0406
",Anorthosite conduit nickel-copper-PGE,0.0935565903782844,U-M intrusion nickel-copper-PGE,0.0836528167128562,U-M layered intrusion PGE,0.0558891668915748,U-M layered intrusion nickel-copper-PGE,0.0518964156508445,Mafic-ultramafic VMS,0.040645845234394,187,180,178,177,108
297,3599,4530692_AQ2F45U6_FM27PBED,"1. U-M layered intrusion nickel-copper-PGE, p=0.0791
2. Ophiolite nickel-copper-PGE, p=0.0790
3. Porphyry gold ± copper, p=0.0728
4. U-M intrusion nickel-copper-PGE, p=0.0650
5. Hypozonal orogenic gold, p=0.0610
",U-M layered intrusion nickel-copper-PGE,0.0791454911231994,Ophiolite nickel-copper-PGE,0.078953668475151,Porphyry gold ± copper,0.0728158205747604,U-M intrusion nickel-copper-PGE,0.0650370866060257,Hypozonal orogenic gold,0.0610159263014793,177,183,155,180,86
298,3618,4530692_AR8DCTKJ_HFDT99RC,"1. Bimodal-mafic VMS, p=0.0484
2. Mafic-ultramafic VMS, p=0.0462
3. Magnetite-dominant IOCG, p=0.0435
4. Magnetite-dominant IOA, p=0.0411
5. U-M intrusion nickel-copper-PGE, p=0.0402
",Bimodal-mafic VMS,0.0484133847057819,Mafic-ultramafic VMS,0.0462440140545368,Magnetite-dominant IOCG,0.0434680208563804,Magnetite-dominant IOA,0.0411306731402874,U-M intrusion nickel-copper-PGE,0.0402060076594352,110,108,105,107,180
299,3623,4530692_ARJ88JTR_VITQTV9G,"1. U-M intrusion nickel-copper-PGE, p=0.0625
2. Bimodal-mafic VMS, p=0.0561
3. Ophiolite nickel-copper-PGE, p=0.0374
4. Magnetite-dominant IOCG, p=0.0364
5. Iron oxide uranium, p=0.0346
",U-M intrusion nickel-copper-PGE,0.0624847598373889,Bimodal-mafic VMS,0.0561328679323196,Ophiolite nickel-copper-PGE,0.0374098047614097,Magnetite-dominant IOCG,0.0364469364285469,Iron oxide uranium,0.0346073992550373,180,110,183,105,102
300,3635,4530692_ASFA4VVV_6GS3KINF,"1. U-M intrusion nickel-copper-PGE, p=0.1500
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0670
3. U-M conduit nickel-copper-PGE, p=0.0633
4. Ophiolite nickel-copper-PGE, p=0.0527
5. U-M layered intrusion PGE, p=0.0489
",U-M intrusion nickel-copper-PGE,0.149955540895462,Arc U-M intru-sion nickel-copper-PGE,0.0669979825615882,U-M conduit nickel-copper-PGE,0.0632710754871368,Ophiolite nickel-copper-PGE,0.0527265630662441,U-M layered intrusion PGE,0.0489206276834011,180,185,181,183,178
301,3637,4530692_ASI9TUCB_4QFFMBWV,"1. U-M intrusion nickel-copper-PGE, p=0.1570
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0555
3. Porphyry gold ± copper, p=0.0504
4. U-M layered intrusion nickel-copper-PGE, p=0.0373
5. Ophiolite nickel-copper-PGE, p=0.0337
",U-M intrusion nickel-copper-PGE,0.1569853872060775,Arc U-M intru-sion nickel-copper-PGE,0.0555460825562477,Porphyry gold ± copper,0.0503971278667449,U-M layered intrusion nickel-copper-PGE,0.0373494178056716,Ophiolite nickel-copper-PGE,0.033737726509571,180,185,155,177,183
302,3664,4530692_AU7UP9RB_ND6AUK8T,"1. Fluvial placer PGE, p=0.0606
2. Paleoplacer gold ± uranium, p=0.0440
3. U-M intrusion nickel-copper-PGE, p=0.0424
4. Bimodal felsic VMS, p=0.0372
5. Fluvial placer gold, p=0.0350
",Fluvial placer PGE,0.0606225617229938,Paleoplacer gold ± uranium,0.0440457835793495,U-M intrusion nickel-copper-PGE,0.042363703250885,Bimodal felsic VMS,0.0372457131743431,Fluvial placer gold,0.0350264869630336,3,15,180,111,2
303,3666,4530692_AU9R2RSS_BVXUQZCN,"1. Kimberlite diamond, p=0.3017
2. Fluvial placer diamond, p=0.1256
3. Breccia pipe REE, p=0.0371
4. MVT zinc-lead, p=0.0248
5. Anorthosite conduit nickel-copper-PGE, p=0.0234
",Kimberlite diamond,0.3017165958881378,Fluvial placer diamond,0.1256435066461563,Breccia pipe REE,0.0371179431676864,MVT zinc-lead,0.0248350296169519,Anorthosite conduit nickel-copper-PGE,0.0234438721090555,174,8,133,79,187
304,3671,4530692_AURUDM3G_XQCWNXWX,"1. U-M intrusion nickel-copper-PGE, p=0.0878
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0653
3. Komatiite nickel-copper-PGE, p=0.0461
4. Supergene copper, p=0.0399
5. NYF pegmatite, p=0.0369
",U-M intrusion nickel-copper-PGE,0.087751992046833,Arc U-M intru-sion nickel-copper-PGE,0.0653499215841293,Komatiite nickel-copper-PGE,0.046122271567583,Supergene copper,0.0399078242480754,NYF pegmatite,0.0368964113295078,180,185,175,30,167
305,3687,4530692_AVWUWG3D_JMC24EUC,"1. U-M intrusion nickel-copper-PGE, p=0.0709
2. Bimodal-mafic VMS, p=0.0409
3. U-M conduit nickel-copper-PGE, p=0.0388
4. Felsic-siliciclastic VMS, p=0.0362
5. Anorthosite conduit nickel-copper-PGE, p=0.0357
",U-M intrusion nickel-copper-PGE,0.070872850716114,Bimodal-mafic VMS,0.0409322194755077,U-M conduit nickel-copper-PGE,0.0388231538236141,Felsic-siliciclastic VMS,0.0361588299274444,Anorthosite conduit nickel-copper-PGE,0.0356802344322204,180,110,181,112,187
306,3689,4530692_AW3JP8UI_GWQ36M9W,"1. Orogenic copper ± gold, p=0.0558
2. Porphyry gold ± copper, p=0.0435
3. Hematite-dominant IOCG, p=0.0426
4. Supergene copper, p=0.0425
5. U-M intrusion nickel-copper-PGE, p=0.0420
",Orogenic copper ± gold,0.0557786785066127,Porphyry gold ± copper,0.043509118258953,Hematite-dominant IOCG,0.0426424406468868,Supergene copper,0.0424725711345672,U-M intrusion nickel-copper-PGE,0.0419673509895801,92,155,104,30,180
307,3708,4530692_AXRKGVBA_8DWRK38Q,"1. U-M intrusion nickel-copper-PGE, p=0.1319
2. U-M layered intrusion nickel-copper-PGE, p=0.1122
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0979
4. U-M conduit nickel-copper-PGE, p=0.0598
5. Impact U-M intrusion nickel-copper-PGE, p=0.0466
",U-M intrusion nickel-copper-PGE,0.1318564862012863,U-M layered intrusion nickel-copper-PGE,0.112178049981594,Arc U-M intru-sion nickel-copper-PGE,0.0979002341628074,U-M conduit nickel-copper-PGE,0.0597551055252552,Impact U-M intrusion nickel-copper-PGE,0.0465630032122135,180,177,185,181,188
308,3713,4530692_AZ5BP3P8_QRF4HGWD,"1. U-M intrusion nickel-copper-PGE, p=0.0565
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0489
3. Vein cobalt ± Ni, p=0.0448
4. Ophiolite nickel-copper-PGE, p=0.0442
5. U-M layered intrusion nickel-copper-PGE, p=0.0386
",U-M intrusion nickel-copper-PGE,0.0565321445465087,Arc U-M intru-sion nickel-copper-PGE,0.048879787325859,Vein cobalt ± Ni,0.0448289662599563,Ophiolite nickel-copper-PGE,0.0441980920732021,U-M layered intrusion nickel-copper-PGE,0.0385740920901298,180,185,123,183,177
309,3715,4530692_AZ8F98Z7_6ENKJS5G,"1. Ophiolite nickel-copper-PGE, p=0.0930
2. U-M intrusion nickel-copper-PGE, p=0.0903
3. U-M layered intrusion nickel-copper-PGE, p=0.0840
4. Greisen tin ±W-Mo, p=0.0600
5. Laterite nickel, p=0.0552
",Ophiolite nickel-copper-PGE,0.0930209681391716,U-M intrusion nickel-copper-PGE,0.090256243944168,U-M layered intrusion nickel-copper-PGE,0.0840142741799354,Greisen tin ±W-Mo,0.0599648207426071,Laterite nickel,0.0551855936646461,183,180,177,160,18
310,3719,4530692_AZIBW8C7_RGFXBFXT,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1364
2. U-M intrusion nickel-copper-PGE, p=0.0885
3. Komatiite nickel-copper-PGE, p=0.0717
4. Impact U-M intrusion nickel-copper-PGE, p=0.0651
5. Vein ± replacement nickel, p=0.0441
",Arc U-M intru-sion nickel-copper-PGE,0.1364154517650604,U-M intrusion nickel-copper-PGE,0.0885185971856117,Komatiite nickel-copper-PGE,0.0716608688235282,Impact U-M intrusion nickel-copper-PGE,0.0651403814554214,Vein ± replacement nickel,0.0441249720752239,185,180,175,188,122
311,3738,4530692_B2XFIDIC_XTS8CSMW,"1. Algoma-type banded iron formation, p=0.1356
2. Orogenic copper ± gold, p=0.0382
3. Albitite-hosted uranium, p=0.0359
4. U-M intrusion nickel-copper-PGE, p=0.0339
5. Hypozonal orogenic gold, p=0.0336
",Algoma-type banded iron formation,0.1356406509876251,Orogenic copper ± gold,0.0382411032915115,Albitite-hosted uranium,0.0359471477568149,U-M intrusion nickel-copper-PGE,0.0338749885559082,Hypozonal orogenic gold,0.0335983745753765,113,92,97,180,86
312,3750,4530692_B3KV4RPC_BIJ8JUHK,"1. U-M intrusion nickel-copper-PGE, p=0.0695
2. U-M layered intrusion nickel-copper-PGE, p=0.0556
3. Supergene lead, p=0.0512
4. MVT zinc-lead, p=0.0478
5. Fluvial placer PGE, p=0.0463
",U-M intrusion nickel-copper-PGE,0.0694924890995025,U-M layered intrusion nickel-copper-PGE,0.0556023493409156,Supergene lead,0.0511712618172168,MVT zinc-lead,0.047812633216381,Fluvial placer PGE,0.0462554022669792,180,177,25,79,3
313,3754,4530692_B3Z2T5J6_SEX2KS6P,"1. Porphyry copper ± gold, p=0.1617
2. Porphyry gold ± copper, p=0.1545
3. Orogenic copper ± gold, p=0.0982
4. U-M intrusion nickel-copper-PGE, p=0.0412
5. Porphyry copper-molybdenum, p=0.0359
",Porphyry copper ± gold,0.1616613268852234,Porphyry gold ± copper,0.1545139104127884,Orogenic copper ± gold,0.0981983169913292,U-M intrusion nickel-copper-PGE,0.0412403121590614,Porphyry copper-molybdenum,0.0359353832900524,153,155,92,180,154
